flow branch 0 node 0,flow branch 0 node 1,flow branch 1 node 0,flow branch 1 node 1,flow branch 2 node 0,flow branch 2 node 1,flow branch 3 node 0,flow branch 3 node 1,flow branch 4 node 0,flow branch 4 node 1,flow branch 5 node 0,flow branch 5 node 1,flow branch 6 node 0,flow branch 6 node 1,
136.71,141.69,22.19,22.95,44.23,54.75,55.96,56.13,25.79,26.48,30.34,31.71,19.32,20.46
136.89,139.88,21.95,22.81,43.71,55.28,55.04,55.33,25.54,26.42,29.79,31.67,19.19,20.46
137.04,138.18,21.70,22.65,43.21,55.80,54.20,54.62,25.30,26.29,29.32,31.55,19.07,20.43
137.18,136.74,21.47,22.47,42.83,56.28,53.49,54.01,25.06,26.08,28.95,31.36,18.96,20.39
137.31,135.71,21.25,22.27,42.66,56.75,52.92,53.53,24.84,25.81,28.68,31.07,18.88,20.33
137.42,135.17,21.06,22.04,42.77,57.19,52.51,53.15,24.63,25.46,28.52,30.71,18.83,20.25
137.54,135.16,20.90,21.80,43.20,57.61,52.23,52.87,24.43,25.06,28.44,30.27,18.82,20.16
137.64,135.67,20.77,21.54,43.98,58.00,52.07,52.65,24.22,24.61,28.42,29.77,18.85,20.05
137.72,136.65,20.66,21.26,45.10,58.37,51.98,52.45,24.01,24.14,28.43,29.23,18.91,19.92
137.80,137.98,20.57,20.97,46.50,58.70,51.91,52.23,23.79,23.65,28.44,28.66,18.99,19.78
137.86,139.53,20.49,20.67,48.13,59.02,51.82,51.96,23.55,23.16,28.41,28.07,19.08,19.63
137.92,141.13,20.41,20.36,49.89,59.30,51.65,51.59,23.28,22.69,28.32,27.48,19.17,19.47
137.97,142.61,20.31,20.05,51.69,59.57,51.36,51.11,22.98,22.25,28.13,26.91,19.24,19.30
138.01,143.82,20.19,19.74,53.44,59.81,50.92,50.49,22.65,21.85,27.84,26.37,19.28,19.13
138.04,144.63,20.02,19.43,55.03,60.04,50.30,49.72,22.29,21.48,27.43,25.86,19.28,18.95
138.06,144.94,19.81,19.12,56.41,60.24,49.50,48.82,21.91,21.16,26.91,25.38,19.22,18.77
138.06,144.70,19.55,18.82,57.52,60.44,48.53,47.79,21.50,20.86,26.29,24.93,19.10,18.59
138.06,143.92,19.24,18.53,58.34,60.62,47.40,46.65,21.08,20.60,25.57,24.51,18.93,18.41
138.05,142.65,18.90,18.24,58.87,60.78,46.16,45.43,20.64,20.35,24.79,24.11,18.72,18.24
138.02,140.98,18.53,17.96,59.15,60.94,44.84,44.17,20.20,20.12,23.97,23.72,18.46,18.06
137.99,139.05,18.15,17.69,59.22,61.09,43.49,42.91,19.77,19.87,23.14,23.33,18.19,17.88
137.94,137.01,17.78,17.41,59.16,61.23,42.16,41.67,19.34,19.62,22.33,22.93,17.92,17.70
137.88,135.02,17.42,17.14,59.04,61.37,40.90,40.49,18.92,19.34,21.57,22.51,17.66,17.52
137.80,133.22,17.10,16.87,58.96,61.49,39.74,39.40,18.53,19.03,20.87,22.05,17.43,17.33
137.71,131.75,16.81,16.60,58.99,61.61,38.71,38.41,18.15,18.69,20.26,21.57,17.23,17.15
137.61,130.69,16.58,16.33,59.19,61.72,37.84,37.54,17.80,18.31,19.74,21.04,17.08,16.96
137.49,130.11,16.39,16.07,59.62,61.82,37.12,36.80,17.48,17.91,19.32,20.49,16.98,16.77
137.36,130.00,16.24,15.80,60.28,61.90,36.55,36.17,17.18,17.48,18.99,19.90,16.92,16.58
137.20,130.33,16.14,15.54,61.18,61.98,36.11,35.65,16.90,17.03,18.75,19.30,16.90,16.39
137.02,131.02,16.06,15.29,62.29,62.05,35.77,35.22,16.65,16.58,18.57,18.68,16.91,16.20
136.84,131.97,15.99,15.04,63.55,62.11,35.50,34.84,16.41,16.14,18.43,18.07,16.93,16.02
136.62,133.06,15.94,14.81,64.91,62.16,35.26,34.49,16.19,15.71,18.30,17.48,16.95,15.84
136.40,134.13,15.87,14.59,66.28,62.21,35.01,34.14,15.98,15.31,18.17,16.91,16.96,15.66
136.14,135.06,15.79,14.38,67.61,62.24,34.71,33.76,15.76,14.96,18.00,16.38,16.95,15.49
135.88,135.73,15.68,14.20,68.81,62.28,34.34,33.33,15.55,14.65,17.78,15.90,16.90,15.34
135.58,136.05,15.54,14.02,69.83,62.31,33.86,32.82,15.33,14.39,17.49,15.47,16.82,15.19
135.25,135.97,15.38,13.87,70.63,62.35,33.28,32.23,15.10,14.18,17.13,15.09,16.69,15.05
134.93,135.46,15.18,13.74,71.18,62.39,32.58,31.55,14.86,14.02,16.69,14.77,16.52,14.93
134.55,134.55,14.96,13.62,71.49,62.43,31.78,30.80,14.62,13.90,16.18,14.50,16.32,14.81
134.18,133.29,14.73,13.51,71.57,62.47,30.90,29.99,14.38,13.82,15.61,14.27,16.10,14.70
133.75,131.78,14.50,13.42,71.44,62.53,29.97,29.14,14.13,13.76,15.01,14.08,15.86,14.60
133.30,130.10,14.28,13.34,71.16,62.59,29.03,28.29,13.89,13.72,14.40,13.90,15.63,14.51
132.87,128.38,14.08,13.27,70.77,62.65,28.12,27.46,13.66,13.68,13.80,13.74,15.40,14.42
132.35,126.73,13.91,13.20,70.33,62.73,27.27,26.69,13.45,13.63,13.24,13.57,15.21,14.34
131.87,125.26,13.78,13.15,69.91,62.81,26.53,26.01,13.26,13.56,12.76,13.40,15.04,14.27
131.31,124.05,13.67,13.09,69.54,62.89,25.92,25.45,13.09,13.47,12.36,13.20,14.91,14.19
130.72,123.16,13.61,13.04,69.28,62.98,25.46,25.02,12.95,13.36,12.07,12.98,14.81,14.12
130.18,122.61,13.58,13.00,69.14,63.08,25.15,24.72,12.85,13.21,11.88,12.74,14.75,14.06
129.53,122.41,13.57,12.96,69.13,63.18,24.99,24.56,12.77,13.05,11.79,12.47,14.72,13.99
128.94,122.52,13.59,12.92,69.26,63.27,24.96,24.52,12.72,12.86,11.80,12.19,14.71,13.93
128.24,122.87,13.62,12.89,69.51,63.37,25.03,24.57,12.69,12.67,11.88,11.90,14.72,13.87
127.53,123.39,13.65,12.86,69.83,63.48,25.17,24.69,12.69,12.47,12.00,11.62,14.73,13.81
126.87,123.96,13.68,12.84,70.20,63.58,25.34,24.83,12.69,12.29,12.14,11.34,14.73,13.76
126.10,124.50,13.70,12.83,70.57,63.68,25.50,24.97,12.69,12.13,12.28,11.09,14.73,13.71
125.40,124.91,13.71,12.82,70.89,63.79,25.60,25.06,12.69,12.00,12.37,10.88,14.71,13.67
124.59,125.11,13.69,12.82,71.13,63.90,25.62,25.08,12.68,11.90,12.41,10.70,14.66,13.63
123.77,125.02,13.65,12.83,71.25,64.01,25.54,25.01,12.65,11.84,12.36,10.57,14.58,13.60
123.01,124.62,13.59,12.84,71.23,64.12,25.32,24.83,12.59,11.83,12.23,10.48,14.48,13.57
122.13,123.89,13.51,12.86,71.04,64.24,24.99,24.53,12.52,11.84,12.01,10.43,14.36,13.55
121.35,122.85,13.41,12.88,70.70,64.37,24.54,24.14,12.43,11.89,11.71,10.42,14.21,13.53
120.44,121.55,13.30,12.91,70.21,64.49,23.99,23.67,12.33,11.96,11.34,10.44,14.05,13.51
119.61,120.03,13.19,12.93,69.59,64.63,23.38,23.14,12.21,12.05,10.93,10.48,13.88,13.49
118.68,118.40,13.07,12.95,68.87,64.76,22.75,22.59,12.08,12.13,10.50,10.52,13.71,13.47
117.74,116.72,12.96,12.97,68.09,64.90,22.12,22.05,11.96,12.19,10.09,10.56,13.54,13.45
116.89,115.09,12.87,12.98,67.29,65.04,21.54,21.55,11.84,12.24,9.71,10.57,13.39,13.43
115.91,113.59,12.79,12.99,66.50,65.17,21.05,21.13,11.73,12.25,9.40,10.56,13.26,13.40
115.03,112.29,12.72,12.99,65.77,65.31,20.66,20.80,11.63,12.23,9.16,10.51,13.15,13.37
114.05,111.24,12.67,12.98,65.12,65.45,20.39,20.57,11.55,12.17,9.02,10.43,13.05,13.33
113.06,110.45,12.64,12.96,64.58,65.58,20.24,20.45,11.49,12.07,8.96,10.30,12.98,13.29
112.18,109.92,12.61,12.93,64.17,65.70,20.21,20.43,11.45,11.93,8.99,10.14,12.93,13.24
111.17,109.64,12.60,12.90,63.88,65.82,20.26,20.49,11.41,11.76,9.08,9.95,12.89,13.19
110.27,109.55,12.59,12.85,63.71,65.93,20.39,20.60,11.39,11.57,9.22,9.74,12.86,13.13
109.27,109.59,12.57,12.80,63.64,66.04,20.54,20.74,11.36,11.37,9.38,9.52,12.83,13.07
108.27,109.68,12.55,12.75,63.65,66.13,20.68,20.86,11.33,11.17,9.53,9.29,12.80,13.00
107.38,109.75,12.52,12.68,63.70,66.22,20.77,20.93,11.28,10.98,9.64,9.08,12.76,12.93
106.38,109.71,12.47,12.61,63.75,66.30,20.79,20.92,11.22,10.80,9.70,8.88,12.70,12.85
105.48,109.51,12.40,12.53,63.79,66.37,20.69,20.81,11.13,10.65,9.68,8.71,12.63,12.77
104.50,109.09,12.31,12.45,63.78,66.42,20.47,20.58,11.01,10.52,9.57,8.56,12.53,12.69
103.52,108.41,12.19,12.37,63.69,66.47,20.12,20.23,10.86,10.42,9.37,8.44,12.41,12.60
102.65,107.47,12.05,12.28,63.51,66.52,19.63,19.76,10.69,10.34,9.08,8.34,12.27,12.51
101.68,106.27,11.89,12.18,63.24,66.55,19.03,19.19,10.49,10.27,8.71,8.26,12.11,12.41
100.82,104.86,11.72,12.07,62.87,66.57,18.34,18.55,10.27,10.22,8.28,8.20,11.93,12.31
99.87,103.29,11.53,11.96,62.43,66.59,17.59,17.85,10.04,10.16,7.81,8.13,11.75,12.21
99.01,101.62,11.34,11.84,61.92,66.59,16.81,17.13,9.80,10.09,7.33,8.05,11.55,12.09
98.10,99.93,11.14,11.72,61.38,66.59,16.05,16.42,9.55,10.00,6.87,7.95,11.36,11.98
97.18,98.30,10.95,11.58,60.84,66.58,15.34,15.76,9.31,9.89,6.45,7.83,11.17,11.85
96.38,96.79,10.77,11.43,60.32,66.55,14.71,15.16,9.08,9.74,6.09,7.67,10.99,11.72
95.47,95.46,10.59,11.27,59.87,66.51,14.17,14.64,8.85,9.55,5.79,7.47,10.83,11.59
94.67,94.36,10.43,11.11,59.50,66.47,13.74,14.22,8.64,9.33,5.57,7.24,10.69,11.44
93.82,93.49,10.28,10.93,59.25,66.40,13.40,13.88,8.45,9.06,5.43,6.96,10.56,11.29
92.96,92.86,10.14,10.74,59.11,66.33,13.16,13.62,8.26,8.77,5.35,6.65,10.44,11.13
92.21,92.45,10.01,10.55,59.10,66.24,13.00,13.41,8.08,8.46,5.33,6.32,10.34,10.97
91.37,92.20,9.88,10.35,59.20,66.14,12.87,13.24,7.91,8.13,5.33,5.97,10.25,10.80
90.62,92.08,9.76,10.14,59.41,66.02,12.76,13.08,7.74,7.80,5.34,5.62,10.16,10.62
89.82,92.00,9.62,9.93,59.68,65.88,12.63,12.89,7.56,7.47,5.33,5.27,10.07,10.44
89.02,91.91,9.48,9.72,60.01,65.74,12.44,12.66,7.37,7.15,5.28,4.93,9.97,10.26
88.32,91.72,9.33,9.50,60.35,65.58,12.18,12.35,7.17,6.85,5.18,4.61,9.86,10.08
87.53,91.39,9.16,9.28,60.67,65.41,11.83,11.96,6.95,6.58,5.01,4.31,9.73,9.89
86.82,90.88,8.98,9.06,60.95,65.22,11.37,11.48,6.71,6.34,4.77,4.05,9.59,9.71
86.07,90.14,8.77,8.85,61.15,65.03,10.80,10.90,6.45,6.12,4.45,3.81,9.42,9.52
85.30,89.19,8.55,8.63,61.27,64.82,10.13,10.24,6.17,5.93,4.06,3.60,9.24,9.33
84.64,88.03,8.31,8.41,61.29,64.61,9.39,9.51,5.89,5.75,3.62,3.41,9.04,9.14
83.88,86.70,8.07,8.20,61.22,64.39,8.59,8.74,5.59,5.59,3.15,3.23,8.82,8.95
83.20,85.24,7.81,7.98,61.06,64.16,7.77,7.95,5.29,5.43,2.66,3.05,8.60,8.77
82.46,83.72,7.56,7.77,60.83,63.92,6.96,7.17,4.99,5.27,2.17,2.88,8.37,8.58
81.72,82.20,7.31,7.55,60.56,63.67,6.19,6.42,4.70,5.10,1.72,2.69,8.15,8.39
81.06,80.75,7.07,7.34,60.26,63.42,5.49,5.74,4.42,4.91,1.31,2.49,7.93,8.20
80.30,79.41,6.85,7.12,59.96,63.16,4.87,5.13,4.16,4.70,0.97,2.26,7.73,8.00
79.64,78.24,6.64,6.90,59.71,62.89,4.36,4.62,3.92,4.47,0.70,2.02,7.54,7.81
78.87,77.27,6.44,6.68,59.50,62.62,3.96,4.19,3.69,4.21,0.50,1.75,7.37,7.62
78.17,76.50,6.26,6.46,59.37,62.34,3.65,3.86,3.49,3.94,0.37,1.46,7.21,7.42
77.42,75.93,6.10,6.25,59.32,62.05,3.43,3.60,3.30,3.65,0.30,1.16,7.08,7.23
76.64,75.53,5.95,6.03,59.35,61.76,3.28,3.40,3.13,3.35,0.27,0.85,6.95,7.04
75.94,75.26,5.80,5.82,59.46,61.45,3.17,3.24,2.97,3.05,0.27,0.53,6.83,6.84
75.13,75.07,5.66,5.61,59.62,61.14,3.07,3.10,2.81,2.76,0.28,0.23,6.72,6.65
74.39,74.89,5.52,5.40,59.81,60.83,2.95,2.94,2.66,2.48,0.28,-0.06,6.61,6.46
73.58,74.67,5.37,5.20,60.02,60.51,2.80,2.75,2.51,2.23,0.25,-0.32,6.48,6.28
72.73,74.35,5.22,5.01,60.20,60.18,2.58,2.52,2.35,2.00,0.17,-0.55,6.35,6.10
71.98,73.88,5.05,4.82,60.33,59.85,2.30,2.22,2.18,1.80,0.04,-0.75,6.21,5.92
71.09,73.24,4.87,4.64,60.39,59.52,1.93,1.85,2.00,1.63,-0.15,-0.92,6.04,5.75
70.27,72.40,4.68,4.46,60.36,59.19,1.49,1.43,1.81,1.49,-0.39,-1.06,5.87,5.58
69.38,71.37,4.48,4.29,60.23,58.85,0.99,0.95,1.62,1.38,-0.67,-1.17,5.67,5.41
68.44,70.15,4.27,4.13,59.99,58.52,0.43,0.42,1.42,1.29,-1.00,-1.25,5.47,5.25
67.60,68.80,4.06,3.98,59.64,58.18,-0.15,-0.12,1.22,1.21,-1.34,-1.32,5.25,5.10
66.62,67.34,3.84,3.82,59.19,57.85,-0.73,-0.66,1.03,1.14,-1.68,-1.38,5.04,4.94
65.71,65.84,3.64,3.68,58.67,57.51,-1.28,-1.17,0.84,1.07,-2.01,-1.44,4.82,4.79
64.71,64.34,3.44,3.53,58.08,57.17,-1.79,-1.64,0.66,1.00,-2.30,-1.51,4.61,4.64
63.66,62.90,3.25,3.39,57.47,56.84,-2.22,-2.05,0.49,0.91,-2.54,-1.58,4.41,4.50
62.72,61.56,3.07,3.25,56.84,56.51,-2.57,-2.39,0.34,0.80,-2.73,-1.67,4.22,4.35
61.62,60.35,2.91,3.11,56.23,56.17,-2.83,-2.64,0.21,0.68,-2.85,-1.78,4.04,4.21
60.61,59.30,2.76,2.97,55.65,55.84,-3.00,-2.81,0.10,0.54,-2.91,-1.90,3.89,4.07
59.50,58.40,2.63,2.84,55.12,55.50,-3.09,-2.91,0.00,0.38,-2.91,-2.04,3.74,3.92
58.42,57.64,2.50,2.70,54.64,55.16,-3.11,-2.94,-0.08,0.22,-2.87,-2.19,3.61,3.78
57.29,57.00,2.39,2.57,54.23,54.82,-3.09,-2.94,-0.15,0.05,-2.79,-2.34,3.48,3.64
56.08,56.44,2.27,2.44,53.86,54.48,-3.05,-2.91,-0.21,-0.13,-2.70,-2.49,3.36,3.51
55.01,55.91,2.16,2.31,53.52,54.13,-3.01,-2.88,-0.27,-0.29,-2.61,-2.64,3.24,3.37
53.76,55.37,2.04,2.18,53.21,53.79,-3.00,-2.87,-0.34,-0.44,-2.54,-2.77,3.12,3.23
52.59,54.77,1.92,2.06,52.90,53.44,-3.04,-2.90,-0.41,-0.58,-2.50,-2.88,2.99,3.10
51.36,54.06,1.78,1.93,52.56,53.09,-3.13,-2.99,-0.49,-0.70,-2.51,-2.97,2.85,2.97
50.06,53.21,1.64,1.81,52.17,52.74,-3.30,-3.14,-0.58,-0.79,-2.56,-3.03,2.70,2.84
48.91,52.21,1.48,1.69,51.73,52.38,-3.54,-3.35,-0.68,-0.87,-2.67,-3.08,2.54,2.71
47.57,51.03,1.32,1.58,51.21,52.03,-3.85,-3.63,-0.80,-0.92,-2.83,-3.10,2.36,2.58
46.33,49.70,1.14,1.46,50.61,51.67,-4.22,-3.95,-0.92,-0.97,-3.03,-3.11,2.18,2.46
45.03,48.23,0.96,1.34,49.92,51.31,-4.63,-4.32,-1.06,-1.00,-3.26,-3.10,1.98,2.33
43.66,46.64,0.77,1.23,49.16,50.95,-5.07,-4.71,-1.20,-1.02,-3.51,-3.09,1.78,2.21
42.46,44.98,0.58,1.11,48.33,50.59,-5.50,-5.09,-1.34,-1.05,-3.75,-3.09,1.57,2.08
41.07,43.30,0.39,0.99,47.45,50.23,-5.92,-5.47,-1.48,-1.09,-3.98,-3.09,1.37,1.95
39.80,41.64,0.21,0.86,46.55,49.86,-6.29,-5.81,-1.62,-1.15,-4.19,-3.11,1.17,1.82
38.46,40.04,0.03,0.74,45.64,49.49,-6.61,-6.10,-1.75,-1.22,-4.35,-3.14,0.98,1.69
37.07,38.53,-0.14,0.60,44.74,49.12,-6.87,-6.34,-1.88,-1.31,-4.47,-3.20,0.80,1.56
35.85,37.14,-0.30,0.47,43.89,48.74,-7.07,-6.53,-1.99,-1.43,-4.54,-3.28,0.63,1.42
